Cd;Contrt;Mod;DtContr;DtVencOp;VlrContr;ID_VENC;TIPO;VALOR;VlrProxParcela;DtaProxParcela;QtdParcelas
828511403;2036773;1350;23/01/2022;23/02/2022;27,05;0;v110;27,05;27,05;23/02/2022;1
828512124;2345881;1350;15/01/2022;15/02/2022;6,39;0;v110;6,39;6,39;15/02/2022;1
828651329;2367874;1350;08/01/2022;08/02/2022;34,1;0;v110;34,1;34,1;08/02/2022;1
829004343;1369792;1350;20/01/2022;20/02/2022;21,85;0;v110;21,85;21,85;20/02/2022;1
829557199;2067842;1350;15/01/2022;15/02/2022;57,9;0;v110;57,9;57,9;15/02/2022;1
829562435;2108355;1350;13/01/2022;13/02/2022;16,7;0;v110;16,7;16,7;13/02/2022;1
829596330;712086;1350;15/01/2022;15/02/2022;57,15;0;v110;57,15;57,15;15/02/2022;1
829616462;735287;1350;13/01/2022;13/02/2022;59,21;0;v110;59,21;59,21;13/02/2022;1
829619488;1970702;1350;23/01/2022;23/02/2022;0,53;0;v110;0,53;0,53;23/02/2022;1
829643435;459645;1350;10/01/2022;10/02/2022;5,16;0;v110;5,16;5,16;10/02/2022;1
829655360;1356775;1350;25/01/2022;25/02/2022;1,56;0;v110;1,56;1,56;25/02/2022;1
829655360;1841762;1350;10/01/2022;10/02/2022;23,19;0;v110;23,19;23,19;10/02/2022;1
829655360;639054;1350;10/01/2022;10/02/2022;249,6;0;v110;249,6;249,6;10/02/2022;1
829687483;1002791;1350;23/01/2022;23/02/2022;319,64;0;v110;319,64;319,64;23/02/2022;1
829727450;2030951;1350;15/01/2022;15/02/2022;0,72;0;v110;0,72;0,72;15/02/2022;1
829748458;1615996;1350;08/01/2022;08/02/2022;15,16;0;v110;15,16;15,16;08/02/2022;1
829903445;2089289;1350;05/01/2022;05/02/2022;3,15;0;v110;3,15;3,15;05/02/2022;1
830060448;1440042;1350;05/01/2022;05/02/2022;1,59;0;v110;1,59;1,59;05/02/2022;1
830225382;1620333;1350;15/01/2022;15/02/2022;1851,98;0;v110;1851,98;1851,98;15/02/2022;1
830387447;847112;1350;10/01/2022;10/02/2022;335,37;0;v110;335,37;335,37;10/02/2022;1
830581413;2325664;1350;23/01/2022;23/02/2022;3,08;0;v110;3,08;3,08;23/02/2022;1
830614443;1809899;1350;13/01/2022;13/02/2022;2,48;0;v110;2,48;2,48;13/02/2022;1
830785337;2276439;1350;05/01/2022;05/02/2022;50,04;0;v110;50,04;50,04;05/02/2022;1
830960198;1977658;1350;08/01/2022;08/02/2022;33,77;0;v110;33,77;33,77;08/02/2022;1
831474467;1307352;1350;10/01/2022;10/02/2022;39,98;0;v110;39,98;39,98;10/02/2022;1
831702435;2075071;1350;01/01/2022;01/02/2022;1,04;0;v110;1,04;1,04;01/02/2022;1
832008435;729230;1350;20/01/2022;20/02/2022;30,78;0;v110;30,78;30,78;20/02/2022;1
832204374;2443238;1350;15/01/2022;15/02/2022;1,55;0;v110;1,55;1,55;15/02/2022;1
832262307;286806;1350;10/01/2022;10/02/2022;1333,5;0;v110;1333,5;1333,5;10/02/2022;1
832357448;1595009;1350;08/01/2022;08/02/2022;8,64;0;v110;8,64;8,64;08/02/2022;1
832467464;2240608;1350;08/01/2022;08/02/2022;13,45;0;v110;13,45;13,45;08/02/2022;1
832666408;1957810;1350;15/01/2022;15/02/2022;2,17;0;v110;2,17;2,17;15/02/2022;1
832919462;1787235;1350;15/01/2022;15/02/2022;14,87;0;v110;14,87;14,87;15/02/2022;1
833164180;2402619;1350;15/01/2022;15/02/2022;1,91;0;v110;1,91;1,91;15/02/2022;1
833308106;2192405;1350;20/01/2022;20/02/2022;138,32;0;v110;138,32;138,32;20/02/2022;1
833313363;2349707;1350;15/01/2022;15/02/2022;3,58;0;v110;3,58;3,58;15/02/2022;1
833331183;1985941;1350;03/01/2022;03/02/2022;10,76;0;v110;10,76;10,76;03/02/2022;1
833377175;1900909;1350;20/01/2022;20/02/2022;10,14;0;v110;10,14;10,14;20/02/2022;1
833389505;1994173;1350;05/01/2022;05/02/2022;362,25;0;v110;362,25;362,25;05/02/2022;1
833488163;2222524;1350;15/01/2022;15/02/2022;12,98;0;v110;12,98;12,98;15/02/2022;1
833713116;1600546;1350;15/01/2022;15/02/2022;4,27;0;v110;4,27;4,27;15/02/2022;1
833786423;2285639;1350;01/01/2022;01/02/2022;1,33;0;v110;1,33;1,33;01/02/2022;1
833871374;2075522;1350;08/01/2022;08/02/2022;35,03;0;v110;35,03;35,03;08/02/2022;1
834293528;1259797;1350;10/01/2022;10/02/2022;31,1;0;v110;31,1;31,1;10/02/2022;1
834576317;403158;1350;15/01/2022;15/02/2022;705,56;0;v110;705,56;705,56;15/02/2022;1
834654300;1874831;1350;15/01/2022;15/02/2022;36,6;0;v110;36,6;36,6;15/02/2022;1
834654482;560381;1350;10/01/2022;10/02/2022;2,04;0;v110;2,04;2,04;10/02/2022;1
834676370;767218;1350;20/01/2022;20/02/2022;3,21;0;v110;3,21;3,21;20/02/2022;1
834875497;1695319;1350;20/01/2022;20/02/2022;21,32;0;v110;21,32;21,32;20/02/2022;1
834887231;1980409;1350;15/01/2022;15/02/2022;11,05;0;v110;11,05;11,05;15/02/2022;1
834908336;431554;1350;25/01/2022;25/02/2022;11,27;0;v110;11,27;11,27;25/02/2022;1
834911477;833933;1350;01/01/2022;01/02/2022;18,8;0;v110;18,8;18,8;01/02/2022;1
834949440;1592589;1350;15/01/2022;15/02/2022;3,98;0;v110;3,98;3,98;15/02/2022;1
835111482;849461;1350;15/01/2022;15/02/2022;56,28;0;v110;56,28;56,28;15/02/2022;1
835168166;1990211;1350;23/01/2022;23/02/2022;10,03;0;v110;10,03;10,03;23/02/2022;1
835199479;2408914;1350;05/01/2022;05/02/2022;6,85;0;v110;6,85;6,85;05/02/2022;1
835752356;1837504;1350;08/01/2022;08/02/2022;22,92;0;v110;22,92;22,92;08/02/2022;1
835784398;2112239;1350;23/01/2022;23/02/2022;26,95;0;v110;26,95;26,95;23/02/2022;1
835784398;2390802;1350;15/01/2022;15/02/2022;25,91;0;v110;25,91;25,91;15/02/2022;1
835917290;2057976;1350;23/01/2022;23/02/2022;6,84;0;v110;6,84;6,84;23/02/2022;1
836054288;2273456;1350;08/01/2022;08/02/2022;43,94;0;v110;43,94;43,94;08/02/2022;1
836256409;2326609;1350;05/01/2022;05/02/2022;33,91;0;v110;33,91;33,91;05/02/2022;1
836487478;1509408;1350;08/01/2022;08/02/2022;602,37;0;v110;602,37;602,37;08/02/2022;1
836609336;2419622;1350;03/01/2022;03/02/2022;0,61;0;v110;0,61;0,61;03/02/2022;1
836696557;2164292;1350;08/01/2022;08/02/2022;7,6;0;v110;7,6;7,6;08/02/2022;1
836793404;566124;1350;13/01/2022;13/02/2022;4,55;0;v110;4,55;4,55;13/02/2022;1
836855370;1426686;1350;15/01/2022;15/02/2022;0,75;0;v110;0,75;0,75;15/02/2022;1
837109493;2258082;1350;23/01/2022;23/02/2022;1,5;0;v110;1,5;1,5;23/02/2022;1
837145457;1686412;1350;08/01/2022;08/02/2022;323,51;0;v110;323,51;323,51;08/02/2022;1
837375452;1302843;1350;10/01/2022;10/02/2022;2,37;0;v110;2,37;2,37;10/02/2022;1
837398312;2034990;1350;15/01/2022;15/02/2022;0,68;0;v110;0,68;0,68;15/02/2022;1
837532493;2146281;1350;15/01/2022;15/02/2022;14,04;0;v110;14,04;14,04;15/02/2022;1
837532493;2224231;1350;15/01/2022;15/02/2022;8,93;0;v110;8,93;8,93;15/02/2022;1
837638488;677346;1350;10/01/2022;10/02/2022;2,88;0;v110;2,88;2,88;10/02/2022;1
837690480;764271;1350;15/01/2022;15/02/2022;1387,7;0;v110;1387,7;1387,7;15/02/2022;1
837715490;1777468;1350;20/01/2022;20/02/2022;125,08;0;v110;125,08;125,08;20/02/2022;1
837831482;2199984;1350;23/01/2022;23/02/2022;3,56;0;v110;3,56;3,56;23/02/2022;1
837892430;1724244;1350;03/01/2022;03/02/2022;335,82;0;v110;335,82;335,82;03/02/2022;1
837892430;2398552;1350;03/01/2022;03/02/2022;7,77;0;v110;7,77;7,77;03/02/2022;1
837924570;1951401;1350;08/01/2022;08/02/2022;20,57;0;v110;20,57;20,57;08/02/2022;1
838022588;2410632;1350;13/01/2022;13/02/2022;4,04;0;v110;4,04;4,04;13/02/2022;1
838317464;1538454;1350;13/01/2022;13/02/2022;165,82;0;v110;165,82;165,82;13/02/2022;1
838323359;2041504;1350;03/01/2022;03/02/2022;4,72;0;v110;4,72;4,72;03/02/2022;1
838378412;2411791;1350;15/01/2022;15/02/2022;13,21;0;v110;13,21;13,21;15/02/2022;1
838472435;2300103;1350;05/01/2022;05/02/2022;3,26;0;v110;3,26;3,26;05/02/2022;1
838472435;2391056;1350;01/01/2022;01/02/2022;2,93;0;v110;2,93;2,93;01/02/2022;1
838550177;2357274;1350;23/01/2022;23/02/2022;9,99;0;v110;9,99;9,99;23/02/2022;1
838555489;1092206;1350;15/01/2022;15/02/2022;1004,69;0;v110;1004,69;1004,69;15/02/2022;1
838717306;1838579;1350;23/01/2022;23/02/2022;4,04;0;v110;4,04;4,04;23/02/2022;1
838741517;1751414;1350;15/01/2022;15/02/2022;12,87;0;v110;12,87;12,87;15/02/2022;1
838747477;975011;1350;25/01/2022;25/02/2022;7,99;0;v110;7,99;7,99;25/02/2022;1
838753442;1499469;1350;20/01/2022;20/02/2022;2,29;0;v110;2,29;2,29;20/02/2022;1
838785484;1734597;1350;20/01/2022;20/02/2022;12,11;0;v110;12,11;12,11;20/02/2022;1
838806317;1914876;1350;15/01/2022;15/02/2022;4,85;0;v110;4,85;4,85;15/02/2022;1
838848400;2272712;1350;08/01/2022;08/02/2022;9,56;0;v110;9,56;9,56;08/02/2022;1
838971350;1637412;1350;20/01/2022;20/02/2022;13,98;0;v110;13,98;13,98;20/02/2022;1
839148380;769473;1350;10/01/2022;10/02/2022;1,49;0;v110;1,49;1,49;10/02/2022;1
839160160;2258420;1350;08/01/2022;08/02/2022;3,83;0;v110;3,83;3,83;08/02/2022;1
839939329;535868;1350;10/01/2022;10/02/2022;4,47;0;v110;4,47;4,47;10/02/2022;1
840015429;1058488;1350;05/01/2022;05/02/2022;1,55;0;v110;1,55;1,55;05/02/2022;1
840175116;2299656;1350;23/01/2022;23/02/2022;8,22;0;v110;8,22;8,22;23/02/2022;1
840196466;1265490;1350;15/01/2022;15/02/2022;73,82;0;v110;73,82;73,82;15/02/2022;1
840255578;1230564;1350;10/01/2022;10/02/2022;5,49;0;v110;5,49;5,49;10/02/2022;1
840255578;1998078;1350;10/01/2022;10/02/2022;5,69;0;v110;5,69;5,69;10/02/2022;1
840381875;1741892;1350;23/01/2022;23/02/2022;9,42;0;v110;9,42;9,42;23/02/2022;1
840502176;2184071;1350;05/01/2022;05/02/2022;39,7;0;v110;39,7;39,7;05/02/2022;1
840737130;2257603;1350;15/01/2022;15/02/2022;15,26;0;v110;15,26;15,26;15/02/2022;1
840855176;2102079;1350;08/01/2022;08/02/2022;9,46;0;v110;9,46;9,46;08/02/2022;1
840976470;1470135;1350;08/01/2022;08/02/2022;44,57;0;v110;44,57;44,57;08/02/2022;1
841392420;2436982;1350;13/01/2022;13/02/2022;0,2;0;v110;0,2;0,2;13/02/2022;1
841516413;1476461;1350;15/01/2022;15/02/2022;331,05;0;v110;331,05;331,05;15/02/2022;1
841516413;2281888;1350;08/01/2022;08/02/2022;127,93;0;v110;127,93;127,93;08/02/2022;1
841719365;2262575;1350;23/01/2022;23/02/2022;13,68;0;v110;13,68;13,68;23/02/2022;1
841746419;1326296;1350;05/01/2022;05/02/2022;21,42;0;v110;21,42;21,42;05/02/2022;1
842088300;1305872;1350;25/01/2022;25/02/2022;1,48;0;v110;1,48;1,48;25/02/2022;1
842088563;1228073;1350;20/01/2022;20/02/2022;68,47;0;v110;68,47;68,47;20/02/2022;1
842099417;2451833;1350;23/01/2022;23/02/2022;2,58;0;v110;2,58;2,58;23/02/2022;1
842243470;1324685;1350;08/01/2022;08/02/2022;15,23;0;v110;15,23;15,23;08/02/2022;1
842243470;2320620;1350;08/01/2022;08/02/2022;285,58;0;v110;285,58;285,58;08/02/2022;1
842250417;2052921;1350;05/01/2022;05/02/2022;15,7;0;v110;15,7;15,7;05/02/2022;1
842937480;534148;1350;25/01/2022;25/02/2022;95,1;0;v110;95,1;95,1;25/02/2022;1
843263369;1976576;1350;15/01/2022;15/02/2022;13,13;0;v110;13,13;13,13;15/02/2022;1
843287462;1504827;1350;20/01/2022;20/02/2022;1,57;0;v110;1,57;1,57;20/02/2022;1
843389540;1134955;1350;20/01/2022;20/02/2022;4,06;0;v110;4,06;4,06;20/02/2022;1
843654392;1433093;1350;01/01/2022;01/02/2022;37,17;0;v110;37,17;37,17;01/02/2022;1
843744383;2278157;1350;15/01/2022;15/02/2022;525,54;0;v110;525,54;525,54;15/02/2022;1
844163511;2211049;1350;05/01/2022;05/02/2022;32,83;0;v110;32,83;32,83;05/02/2022;1
844203327;413847;1350;23/01/2022;23/02/2022;217,57;0;v110;217,57;217,57;23/02/2022;1
844238465;2364736;1350;23/01/2022;23/02/2022;228,23;0;v110;228,23;228,23;23/02/2022;1
844289450;917332;1350;20/01/2022;20/02/2022;23,8;0;v110;23,8;23,8;20/02/2022;1
844342440;1232530;1350;20/01/2022;20/02/2022;118,38;0;v110;118,38;118,38;20/02/2022;1
844388432;1011228;1350;10/01/2022;10/02/2022;42,05;0;v110;42,05;42,05;10/02/2022;1
844443476;1573143;1350;28/01/2022;28/02/2022;0,12;0;v110;0,12;0,12;28/02/2022;1
844789186;2282261;1350;15/01/2022;15/02/2022;289,87;0;v110;289,87;289,87;15/02/2022;1
845194364;1861204;1350;08/01/2022;08/02/2022;154,61;0;v110;154,61;154,61;08/02/2022;1
845244132;2330355;1350;13/01/2022;13/02/2022;384,26;0;v110;384,26;384,26;13/02/2022;1
845283383;2083227;1350;23/01/2022;23/02/2022;96,63;0;v110;96,63;96,63;23/02/2022;1
845346482;2121643;1350;13/01/2022;13/02/2022;4,27;0;v110;4,27;4,27;13/02/2022;1
845346482;2371891;1350;08/01/2022;08/02/2022;13,27;0;v110;13,27;13,27;08/02/2022;1
845456318;2392203;1350;03/01/2022;03/02/2022;12,3;0;v110;12,3;12,3;03/02/2022;1
845869159;1995519;1350;15/01/2022;15/02/2022;3,76;0;v110;3,76;3,76;15/02/2022;1
846064448;1296838;1350;10/01/2022;10/02/2022;133,51;0;v110;133,51;133,51;10/02/2022;1
846172330;2364472;1350;01/01/2022;01/02/2022;61,54;0;v110;61,54;61,54;01/02/2022;1
846225395;1960747;1350;15/01/2022;15/02/2022;1156,14;0;v110;1156,14;1156,14;15/02/2022;1
846342197;2440280;1350;15/01/2022;15/02/2022;1,02;0;v110;1,02;1,02;15/02/2022;1
846403404;2064869;1350;13/01/2022;13/02/2022;91,78;0;v110;91,78;91,78;13/02/2022;1
846458497;1643709;1350;01/01/2022;01/02/2022;110,1;0;v110;110,1;110,1;01/02/2022;1
846971488;1912540;1350;15/01/2022;15/02/2022;3,2;0;v110;3,2;3,2;15/02/2022;1
847087433;626714;1350;25/01/2022;25/02/2022;1252,76;0;v110;1252,76;1252,76;25/02/2022;1
847142477;1406171;1350;10/01/2022;10/02/2022;516,11;0;v110;516,11;516,11;10/02/2022;1
847142477;1657880;1350;15/01/2022;15/02/2022;33,03;0;v110;33,03;33,03;15/02/2022;1
847276163;1901031;1350;23/01/2022;23/02/2022;35,14;0;v110;35,14;35,14;23/02/2022;1
847354300;1321087;1350;15/01/2022;15/02/2022;0,29;0;v110;0,29;0,29;15/02/2022;1
847377199;2279717;1350;23/01/2022;23/02/2022;17,45;0;v110;17,45;17,45;23/02/2022;1
847416356;1749476;1350;13/01/2022;13/02/2022;0,1;0;v110;0,1;0,1;13/02/2022;1
847495124;1847496;1350;08/01/2022;08/02/2022;120,44;0;v110;120,44;120,44;08/02/2022;1
847571599;2143869;1350;01/01/2022;01/02/2022;3,62;0;v110;3,62;3,62;01/02/2022;1
847702529;1080733;1350;25/01/2022;25/02/2022;1,93;0;v110;1,93;1,93;25/02/2022;1
847751490;1466409;1350;01/01/2022;01/02/2022;8,19;0;v110;8,19;8,19;01/02/2022;1
847837700;1799969;1350;10/01/2022;10/02/2022;1454,74;0;v110;1454,74;1454,74;10/02/2022;1
848326300;2338815;1350;08/01/2022;08/02/2022;324,38;0;v110;324,38;324,38;08/02/2022;1
848553551;1698325;1350;23/01/2022;23/02/2022;1257,04;0;v110;1257,04;1257,04;23/02/2022;1
848615417;997609;1350;28/01/2022;28/02/2022;256,4;0;v110;256,4;256,4;28/02/2022;1
848659465;2168573;1350;15/01/2022;15/02/2022;228,14;0;v110;228,14;228,14;15/02/2022;1
848732480;664030;1350;15/01/2022;15/02/2022;130,01;0;v110;130,01;130,01;15/02/2022;1
848826388;1432479;1350;20/01/2022;20/02/2022;55,02;0;v110;55,02;55,02;20/02/2022;1
848877454;767401;1350;10/01/2022;10/02/2022;1,88;0;v110;1,88;1,88;10/02/2022;1
849100461;2296240;1350;15/01/2022;15/02/2022;42,83;0;v110;42,83;42,83;15/02/2022;1
849475350;1938039;1350;15/01/2022;15/02/2022;5,5;0;v110;5,5;5,5;15/02/2022;1
849859336;1612907;1350;23/01/2022;23/02/2022;212,54;0;v110;212,54;212,54;23/02/2022;1
850051509;1476454;1350;13/01/2022;13/02/2022;1542,7;0;v110;1542,7;1542,7;13/02/2022;1
850481430;584814;1350;25/01/2022;25/02/2022;1,49;0;v110;1,49;1,49;25/02/2022;1
850518458;2150032;1350;23/01/2022;23/02/2022;2,44;0;v110;2,44;2,44;23/02/2022;1
850544700;417820;1350;10/01/2022;10/02/2022;5,97;0;v110;5,97;5,97;10/02/2022;1
850643279;1919334;1350;08/01/2022;08/02/2022;25,18;0;v110;25,18;25,18;08/02/2022;1
850752132;2045560;1350;15/01/2022;15/02/2022;2,37;0;v110;2,37;2,37;15/02/2022;1
850792355;1239663;1350;10/01/2022;10/02/2022;2,14;0;v110;2,14;2,14;10/02/2022;1
850823331;1023290;1350;03/01/2022;03/02/2022;23,72;0;v110;23,72;23,72;03/02/2022;1
850827400;2032458;1350;23/01/2022;23/02/2022;317,59;0;v110;317,59;317,59;23/02/2022;1
851098193;2031072;1350;15/01/2022;15/02/2022;3,02;0;v110;3,02;3,02;15/02/2022;1
851606288;2334123;1350;23/01/2022;23/02/2022;5,25;0;v110;5,25;5,25;23/02/2022;1
851613497;1588242;1350;23/01/2022;23/02/2022;53,39;0;v110;53,39;53,39;23/02/2022;1
851854346;685046;1350;20/01/2022;20/02/2022;48,3;0;v110;48,3;48,3;20/02/2022;1
851924301;1932165;1350;20/01/2022;20/02/2022;1,78;0;v110;1,78;1,78;20/02/2022;1
852002475;2376089;1350;05/01/2022;05/02/2022;1,84;0;v110;1,84;1,84;05/02/2022;1
852033354;1950480;1350;20/01/2022;20/02/2022;8,6;0;v110;8,6;8,6;20/02/2022;1
852199406;2022974;1350;01/01/2022;01/02/2022;45,11;0;v110;45,11;45,11;01/02/2022;1
852204345;2452049;1350;13/01/2022;13/02/2022;0,45;0;v110;0,45;0,45;13/02/2022;1
852237430;1301023;1350;25/01/2022;25/02/2022;5,71;0;v110;5,71;5,71;25/02/2022;1
852348428;2122520;1350;15/01/2022;15/02/2022;0,56;0;v110;0,56;0,56;15/02/2022;1
852410409;1563118;1350;08/01/2022;08/02/2022;107,09;0;v110;107,09;107,09;08/02/2022;1
852426321;2161908;1350;13/01/2022;13/02/2022;4,73;0;v110;4,73;4,73;13/02/2022;1
852426321;2374534;1350;01/01/2022;01/02/2022;8,24;0;v110;8,24;8,24;01/02/2022;1
852462476;1229355;1350;10/01/2022;10/02/2022;9,46;0;v110;9,46;9,46;10/02/2022;1
852537310;567831;1350;25/01/2022;25/02/2022;0,92;0;v110;0,92;0,92;25/02/2022;1
852836490;1651227;1350;08/01/2022;08/02/2022;13,03;0;v110;13,03;13,03;08/02/2022;1
853000395;1708632;1350;13/01/2022;13/02/2022;24,75;0;v110;24,75;24,75;13/02/2022;1
853000395;2034920;1350;13/01/2022;13/02/2022;35,61;0;v110;35,61;35,61;13/02/2022;1
853061343;1876197;1350;08/01/2022;08/02/2022;19,3;0;v110;19,3;19,3;08/02/2022;1
853077428;1471179;1350;15/01/2022;15/02/2022;405,45;0;v110;405,45;405,45;15/02/2022;1
853077428;926980;1350;15/01/2022;15/02/2022;72,87;0;v110;72,87;72,87;15/02/2022;1
853104417;2020768;1350;03/01/2022;03/02/2022;5,78;0;v110;5,78;5,78;03/02/2022;1
853130418;1741428;1350;15/01/2022;15/02/2022;4,08;0;v110;4,08;4,08;15/02/2022;1
853403325;1369804;1350;05/01/2022;05/02/2022;10,65;0;v110;10,65;10,65;05/02/2022;1
853403325;424457;1350;01/01/2022;01/02/2022;6,37;0;v110;6,37;6,37;01/02/2022;1
853641340;1184834;1350;25/01/2022;25/02/2022;0,31;0;v110;0,31;0,31;25/02/2022;1
854007342;1799946;1350;20/01/2022;20/02/2022;0,02;0;v110;0,02;0,02;20/02/2022;1
854067833;2330201;1350;13/01/2022;13/02/2022;10,92;0;v110;10,92;10,92;13/02/2022;1
854157409;1284830;1350;10/01/2022;10/02/2022;3,42;0;v110;3,42;3,42;10/02/2022;1
854499385;1809239;1350;20/01/2022;20/02/2022;2,88;0;v110;2,88;2,88;20/02/2022;1
854672354;1746688;1350;08/01/2022;08/02/2022;230,25;0;v110;230,25;230,25;08/02/2022;1
854674560;2012573;1350;08/01/2022;08/02/2022;162,87;0;v110;162,87;162,87;08/02/2022;1
854714375;1913374;1350;13/01/2022;13/02/2022;5,91;0;v110;5,91;5,91;13/02/2022;1
854853499;1021091;1350;15/01/2022;15/02/2022;39,09;0;v110;39,09;39,09;15/02/2022;1
855074400;757997;1350;15/01/2022;15/02/2022;7,17;0;v110;7,17;7,17;15/02/2022;1
855131489;2387755;1350;08/01/2022;08/02/2022;0,02;0;v110;0,02;0,02;08/02/2022;1
855179333;1125908;1350;10/01/2022;10/02/2022;15,68;0;v110;15,68;15,68;10/02/2022;1
855299401;886545;1350;10/01/2022;10/02/2022;3,36;0;v110;3,36;3,36;10/02/2022;1
855304170;2336694;1350;05/01/2022;05/02/2022;9,62;0;v110;9,62;9,62;05/02/2022;1
855517409;1942765;1350;20/01/2022;20/02/2022;21,54;0;v110;21,54;21,54;20/02/2022;1
855551429;1848189;1350;10/01/2022;10/02/2022;7,15;0;v110;7,15;7,15;10/02/2022;1
855576413;758252;1350;10/01/2022;10/02/2022;6,82;0;v110;6,82;6,82;10/02/2022;1
855622466;1720873;1350;03/01/2022;03/02/2022;66,57;0;v110;66,57;66,57;03/02/2022;1
855769564;2139699;1350;13/01/2022;13/02/2022;0,34;0;v110;0,34;0,34;13/02/2022;1
855817470;1355541;1350;05/01/2022;05/02/2022;147,19;0;v110;147,19;147,19;05/02/2022;1
855929430;888514;1350;15/01/2022;15/02/2022;1,32;0;v110;1,32;1,32;15/02/2022;1
856106313;2060230;1350;08/01/2022;08/02/2022;25,85;0;v110;25,85;25,85;08/02/2022;1
856379557;1925233;1350;10/01/2022;10/02/2022;5,37;0;v110;5,37;5,37;10/02/2022;1
856511170;1908972;1350;20/01/2022;20/02/2022;5,46;0;v110;5,46;5,46;20/02/2022;1
856936189;2055994;1350;23/01/2022;23/02/2022;86,36;0;v110;86,36;86,36;23/02/2022;1
856953512;2258939;1350;08/01/2022;08/02/2022;70,74;0;v110;70,74;70,74;08/02/2022;1
857064428;1118703;1350;10/01/2022;10/02/2022;3,2;0;v110;3,2;3,2;10/02/2022;1
857417797;1564716;1350;15/01/2022;15/02/2022;13,77;0;v110;13,77;13,77;15/02/2022;1
857417797;2005475;1350;15/01/2022;15/02/2022;16,01;0;v110;16,01;16,01;15/02/2022;1
857551418;2231494;1350;23/01/2022;23/02/2022;21,77;0;v110;21,77;21,77;23/02/2022;1
857607499;1825009;1350;13/01/2022;13/02/2022;34,86;0;v110;34,86;34,86;13/02/2022;1
857620401;1226968;1350;10/01/2022;10/02/2022;46,44;0;v110;46,44;46,44;10/02/2022;1
857790404;1704214;1350;28/01/2022;28/02/2022;149,69;0;v110;149,69;149,69;28/02/2022;1
857989405;1581063;1350;15/01/2022;15/02/2022;65,08;0;v110;65,08;65,08;15/02/2022;1
858003414;2255844;1350;03/01/2022;03/02/2022;8,49;0;v110;8,49;8,49;03/02/2022;1
858177404;824582;1350;05/01/2022;05/02/2022;81,45;0;v110;81,45;81,45;05/02/2022;1
858458683;1926573;1350;08/01/2022;08/02/2022;26,79;0;v110;26,79;26,79;08/02/2022;1
858754142;1896361;1350;23/01/2022;23/02/2022;181,98;0;v110;181,98;181,98;23/02/2022;1
858910454;943305;1350;05/01/2022;05/02/2022;195,8;0;v110;195,8;195,8;05/02/2022;1
858921499;2186800;1350;08/01/2022;08/02/2022;276,93;0;v110;276,93;276,93;08/02/2022;1
858933314;2149606;1350;23/01/2022;23/02/2022;211,24;0;v110;211,24;211,24;23/02/2022;1
858952459;2140085;1350;15/01/2022;15/02/2022;0,08;0;v110;0,08;0,08;15/02/2022;1
859188302;2393361;1350;01/01/2022;01/02/2022;2,33;0;v110;2,33;2,33;01/02/2022;1
859221458;1957721;1350;15/01/2022;15/02/2022;378,29;0;v110;378,29;378,29;15/02/2022;1
859231259;2079436;1350;23/12/2021;08/02/2022;35,71;0;v110;35,71;35,71;08/02/2022;1
859267105;2210930;1350;15/01/2022;15/02/2022;4,7;0;v110;4,7;4,7;15/02/2022;1
859364488;2239042;1350;08/01/2022;08/02/2022;10,04;0;v110;10,04;10,04;08/02/2022;1
859379329;687618;1350;10/01/2022;10/02/2022;30,11;0;v110;30,11;30,11;10/02/2022;1
859407128;2341233;1350;13/01/2022;13/02/2022;3,89;0;v110;3,89;3,89;13/02/2022;1
859441300;1348004;1350;10/01/2022;10/02/2022;15,26;0;v110;15,26;15,26;10/02/2022;1
859468348;152124;1350;05/01/2022;05/02/2022;10,57;0;v110;10,57;10,57;05/02/2022;1
859493105;1639123;1350;15/01/2022;15/02/2022;178,94;0;v110;178,94;178,94;15/02/2022;1
859499499;1678457;1350;13/01/2022;13/02/2022;7,79;0;v110;7,79;7,79;13/02/2022;1
859499499;1908589;1350;13/01/2022;13/02/2022;12,17;0;v110;12,17;12,17;13/02/2022;1
859507343;618464;1350;10/01/2022;10/02/2022;106,58;0;v110;106,58;106,58;10/02/2022;1
859512428;1584277;1350;15/01/2022;15/02/2022;2,62;0;v110;2,62;2,62;15/02/2022;1
859568300;1822490;1350;20/12/2021;08/02/2022;12,85;0;v110;12,85;12,85;08/02/2022;1
859581403;1203735;1350;25/01/2022;25/02/2022;12,91;0;v110;12,91;12,91;25/02/2022;1
859661342;418114;1350;10/01/2022;10/02/2022;11,06;0;v110;11,06;11,06;10/02/2022;1
859917320;1017195;1350;15/01/2022;15/02/2022;16,22;0;v110;16,22;16,22;15/02/2022;1
860326403;2266747;1350;23/01/2022;23/02/2022;3,98;0;v110;3,98;3,98;23/02/2022;1
860338592;1850687;1350;01/01/2022;01/02/2022;77,49;0;v110;77,49;77,49;01/02/2022;1
861196481;1990373;1350;08/01/2022;08/02/2022;427,79;0;v110;427,79;427,79;08/02/2022;1
861696450;1266485;1350;05/01/2022;05/02/2022;11,03;0;v110;11,03;11,03;05/02/2022;1
861696450;1447116;1350;20/01/2022;20/02/2022;11,88;0;v110;11,88;11,88;20/02/2022;1
861788303;2153491;1350;08/01/2022;08/02/2022;33,39;0;v110;33,39;33,39;08/02/2022;1
862249309;1978055;1350;15/01/2022;15/02/2022;29,07;0;v110;29,07;29,07;15/02/2022;1
862578388;1241521;1350;15/01/2022;15/02/2022;0,07;0;v110;0,07;0,07;15/02/2022;1
